session_key,user_id,date,hour,weekday,weekday_ko,weekday_no,phase,creative,creative_label,ad_set,device,os,os_family,city,language,is_arrival,is_anyclick,is_action,is_cta,is_reserve,is_message,is_call,is_menu_view,is_dead_click,is_rage_click,is_nav,is_menu_tab,is_menu_group,is_view_menu,is_directions,is_lang_switch,is_privacy
129,2843,2026-07-20,21,Mon,월,1,1차,family_taste,가족 × 맛 (영상),family,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,1,2026-07-20,21,Mon,월,1,1차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,5542,2026-07-20,21,Mon,월,1,1차,family_taste,가족 × 맛 (영상),family,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,1541,2026-07-20,21,Mon,월,1,1차,family_taste,가족 × 맛 (영상),family,mobile,Facebook,iOS,Haiphong,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,6403,2026-07-20,21,Mon,월,1,1차,family_taste,가족 × 맛 (영상),family,mobile,Facebook,iOS,Bac Ninh,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,1055,2026-07-20,21,Mon,월,1,1차,family_taste,가족 × 맛 (영상),family,mobile,Facebook,Android,Hanoi,Vietnamese,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
135,1529,2026-07-20,21,Mon,월,1,1차,family_taste,가족 × 맛 (영상),family,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,2199,2026-07-20,21,Mon,월,1,1차,family_taste,가족 × 맛 (영상),family,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,2924,2026-07-20,21,Mon,월,1,1차,family_taste,가족 × 맛 (영상),family,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,6985,2026-07-20,21,Mon,월,1,1차,family_taste,가족 × 맛 (영상),family,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,3105,2026-07-20,21,Mon,월,1,1차,family_taste,가족 × 맛 (영상),family,mobile,Facebook,Android,Hanoi,Vietnamese,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
140,814,2026-07-20,21,Mon,월,1,1차,family_taste,가족 × 맛 (영상),family,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,6608,2026-07-20,21,Mon,월,1,1차,business_space_carousel,비즈니스 × 공간 (캐러셀),business,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,3313,2026-07-20,21,Mon,월,1,1차,business_space_carousel,비즈니스 × 공간 (캐러셀),business,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,3781,2026-07-20,22,Mon,월,1,1차,family_taste,가족 × 맛 (영상),family,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,5306,2026-07-20,22,Mon,월,1,1차,family_taste,가족 × 맛 (영상),family,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,4906,2026-07-20,22,Mon,월,1,1차,family_taste,가족 × 맛 (영상),family,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,2207,2026-07-20,22,Mon,월,1,1차,family_taste,가족 × 맛 (영상),family,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,7305,2026-07-20,22,Mon,월,1,1차,family_taste,가족 × 맛 (영상),family,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,2868,2026-07-20,22,Mon,월,1,1차,family_taste,가족 × 맛 (영상),family,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,1834,2026-07-20,22,Mon,월,1,1차,family_taste,가족 × 맛 (영상),family,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,2545,2026-07-20,22,Mon,월,1,1차,family_taste,가족 × 맛 (영상),family,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,3975,2026-07-20,22,Mon,월,1,1차,family_taste,가족 × 맛 (영상),family,mobile,Instagram,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,7771,2026-07-20,22,Mon,월,1,1차,family_taste,가족 × 맛 (영상),family,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,7185,2026-07-20,22,Mon,월,1,1차,family_taste,가족 × 맛 (영상),family,desktop,Chrome,Windows,Hanoi,English,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,5705,2026-07-20,22,Mon,월,1,1차,family_taste,가족 × 맛 (영상),family,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,1098,2026-07-20,22,Mon,월,1,1차,family_taste,가족 × 맛 (영상),family,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,3516,2026-07-20,22,Mon,월,1,1차,business_space_carousel,비즈니스 × 공간 (캐러셀),business,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,4009,2026-07-20,22,Mon,월,1,1차,family_taste,가족 × 맛 (영상),family,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,1233,2026-07-20,22,Mon,월,1,1차,family_taste,가족 × 맛 (영상),family,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,7509,2026-07-20,22,Mon,월,1,1차,family_taste,가족 × 맛 (영상),family,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,4247,2026-07-20,22,Mon,월,1,1차,family_taste,가족 × 맛 (영상),family,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,4633,2026-07-20,22,Mon,월,1,1차,family_taste,가족 × 맛 (영상),family,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,1211,2026-07-20,22,Mon,월,1,1차,family_taste,가족 × 맛 (영상),family,mobile,Instagram,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,4842,2026-07-20,22,Mon,월,1,1차,family_taste,가족 × 맛 (영상),family,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,6340,2026-07-20,22,Mon,월,1,1차,business_space_carousel,비즈니스 × 공간 (캐러셀),business,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,1399,2026-07-20,22,Mon,월,1,1차,family_taste,가족 × 맛 (영상),family,mobile,Facebook,Android,Hanoi,Vietnamese,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,1063,2026-07-20,22,Mon,월,1,1차,family_taste,가족 × 맛 (영상),family,mobile,Facebook,Android,Hanoi,Vietnamese,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,483,2026-07-20,22,Mon,월,1,1차,family_taste,가족 × 맛 (영상),family,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,2087,2026-07-20,22,Mon,월,1,1차,family_taste,가족 × 맛 (영상),family,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,7579,2026-07-20,22,Mon,월,1,1차,family_taste,가족 × 맛 (영상),family,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,568,2026-07-20,22,Mon,월,1,1차,family_taste,가족 × 맛 (영상),family,mobile,Instagram,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171,4787,2026-07-20,22,Mon,월,1,1차,family_taste,가족 × 맛 (영상),family,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,782,2026-07-20,22,Mon,월,1,1차,family_taste,가족 × 맛 (영상),family,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,5454,2026-07-20,22,Mon,월,1,1차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,Android,Thanh Hóa,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,2682,2026-07-20,22,Mon,월,1,1차,family_taste,가족 × 맛 (영상),family,mobile,Instagram,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,6282,2026-07-20,22,Mon,월,1,1차,family_taste,가족 × 맛 (영상),family,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,2545,2026-07-20,22,Mon,월,1,1차,family_taste,가족 × 맛 (영상),family,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,1753,2026-07-20,22,Mon,월,1,1차,family_taste,가족 × 맛 (영상),family,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,6410,2026-07-20,22,Mon,월,1,1차,family_taste,가족 × 맛 (영상),family,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179,2172,2026-07-20,22,Mon,월,1,1차,family_taste,가족 × 맛 (영상),family,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,5089,2026-07-20,22,Mon,월,1,1차,business_space_carousel,비즈니스 × 공간 (캐러셀),business,mobile,Facebook,Android,Hanoi,Vietnamese,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181,887,2026-07-20,22,Mon,월,1,1차,family_taste,가족 × 맛 (영상),family,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,6205,2026-07-20,23,Mon,월,1,1차,family_taste,가족 × 맛 (영상),family,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,6152,2026-07-20,23,Mon,월,1,1차,family_taste,가족 × 맛 (영상),family,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,7254,2026-07-20,23,Mon,월,1,1차,family_taste,가족 × 맛 (영상),family,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,6025,2026-07-20,23,Mon,월,1,1차,family_taste,가족 × 맛 (영상),family,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186,5483,2026-07-20,23,Mon,월,1,1차,family_taste,가족 × 맛 (영상),family,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,3429,2026-07-20,23,Mon,월,1,1차,business_space_carousel,비즈니스 × 공간 (캐러셀),business,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,7641,2026-07-20,23,Mon,월,1,1차,family_taste,가족 × 맛 (영상),family,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,1143,2026-07-20,23,Mon,월,1,1차,business_space_carousel,비즈니스 × 공간 (캐러셀),business,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,696,2026-07-20,23,Mon,월,1,1차,business_space_carousel,비즈니스 × 공간 (캐러셀),business,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,10,2026-07-20,23,Mon,월,1,1차,family_taste,가족 × 맛 (영상),family,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192,5796,2026-07-20,23,Mon,월,1,1차,family_taste,가족 × 맛 (영상),family,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193,3966,2026-07-20,23,Mon,월,1,1차,family_taste,가족 × 맛 (영상),family,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,7906,2026-07-20,23,Mon,월,1,1차,family_taste,가족 × 맛 (영상),family,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,5029,2026-07-20,23,Mon,월,1,1차,family_taste,가족 × 맛 (영상),family,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196,7738,2026-07-20,23,Mon,월,1,1차,business_space_carousel,비즈니스 × 공간 (캐러셀),business,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197,6525,2026-07-20,23,Mon,월,1,1차,family_taste,가족 × 맛 (영상),family,mobile,Instagram,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,7675,2026-07-20,23,Mon,월,1,1차,family_taste,가족 × 맛 (영상),family,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,5017,2026-07-20,23,Mon,월,1,1차,family_taste,가족 × 맛 (영상),family,desktop,Chrome,Windows,Hanoi,English,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
200,6218,2026-07-20,23,Mon,월,1,1차,business_space_carousel,비즈니스 × 공간 (캐러셀),business,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,5748,2026-07-20,23,Mon,월,1,1차,family_taste,가족 × 맛 (영상),family,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202,1299,2026-07-20,23,Mon,월,1,1차,family_taste,가족 × 맛 (영상),family,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,5465,2026-07-20,23,Mon,월,1,1차,family_taste,가족 × 맛 (영상),family,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204,2236,2026-07-20,23,Mon,월,1,1차,family_taste,가족 × 맛 (영상),family,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,4223,2026-07-20,23,Mon,월,1,1차,business_space_carousel,비즈니스 × 공간 (캐러셀),business,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206,6401,2026-07-20,23,Mon,월,1,1차,family_taste,가족 × 맛 (영상),family,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207,2545,2026-07-21,0,Tue,화,2,1차,family_taste,가족 × 맛 (영상),family,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208,7769,2026-07-21,0,Tue,화,2,1차,family_taste,가족 × 맛 (영상),family,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209,5012,2026-07-21,0,Tue,화,2,1차,family_taste,가족 × 맛 (영상),family,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210,4280,2026-07-21,0,Tue,화,2,1차,family_taste,가족 × 맛 (영상),family,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211,4739,2026-07-21,0,Tue,화,2,1차,family_taste,가족 × 맛 (영상),family,desktop,Chrome,Windows,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,1180,2026-07-21,0,Tue,화,2,1차,family_bday_img,가족 × 생일 (이미지),family,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213,5029,2026-07-21,0,Tue,화,2,1차,family_taste,가족 × 맛 (영상),family,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214,2570,2026-07-21,0,Tue,화,2,1차,business_space_carousel,비즈니스 × 공간 (캐러셀),business,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215,5634,2026-07-21,0,Tue,화,2,1차,family_taste,가족 × 맛 (영상),family,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216,2355,2026-07-21,0,Tue,화,2,1차,family_bday_img,가족 × 생일 (이미지),family,desktop,Chrome,Windows,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217,4046,2026-07-21,0,Tue,화,2,1차,family_taste,가족 × 맛 (영상),family,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218,7785,2026-07-21,0,Tue,화,2,1차,family_taste,가족 × 맛 (영상),family,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219,730,2026-07-21,1,Tue,화,2,1차,business_space_carousel,비즈니스 × 공간 (캐러셀),business,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220,1336,2026-07-21,1,Tue,화,2,1차,family_taste,가족 × 맛 (영상),family,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221,3966,2026-07-21,1,Tue,화,2,1차,family_taste,가족 × 맛 (영상),family,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222,5029,2026-07-21,2,Tue,화,2,1차,family_taste,가족 × 맛 (영상),family,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223,883,2026-07-21,3,Tue,화,2,1차,business_space_carousel,비즈니스 × 공간 (캐러셀),business,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224,3894,2026-07-21,4,Tue,화,2,1차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225,7691,2026-07-21,4,Tue,화,2,1차,family_taste,가족 × 맛 (영상),family,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226,6810,2026-07-21,4,Tue,화,2,1차,family_taste,가족 × 맛 (영상),family,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227,4118,2026-07-21,4,Tue,화,2,1차,family_taste,가족 × 맛 (영상),family,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228,3966,2026-07-21,5,Tue,화,2,1차,family_taste,가족 × 맛 (영상),family,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,4131,2026-07-21,5,Tue,화,2,1차,business_space_carousel,비즈니스 × 공간 (캐러셀),business,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230,7439,2026-07-21,5,Tue,화,2,1차,family_taste,가족 × 맛 (영상),family,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231,7383,2026-07-21,5,Tue,화,2,1차,family_taste,가족 × 맛 (영상),family,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232,1700,2026-07-21,5,Tue,화,2,1차,family_taste,가족 × 맛 (영상),family,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233,1996,2026-07-21,5,Tue,화,2,1차,family_taste,가족 × 맛 (영상),family,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234,3152,2026-07-21,6,Tue,화,2,1차,business_space_carousel,비즈니스 × 공간 (캐러셀),business,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235,1121,2026-07-21,6,Tue,화,2,1차,family_taste,가족 × 맛 (영상),family,mobile,Facebook,iOS,Hanoi,Vietnamese,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236,3400,2026-07-21,6,Tue,화,2,1차,family_taste,가족 × 맛 (영상),family,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237,1307,2026-07-21,6,Tue,화,2,1차,family_taste,가족 × 맛 (영상),family,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238,3709,2026-07-21,6,Tue,화,2,1차,family_taste,가족 × 맛 (영상),family,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239,1463,2026-07-21,6,Tue,화,2,1차,family_taste,가족 × 맛 (영상),family,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240,255,2026-07-21,6,Tue,화,2,1차,family_taste,가족 × 맛 (영상),family,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,4988,2026-07-21,6,Tue,화,2,1차,family_taste,가족 × 맛 (영상),family,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242,5089,2026-07-21,6,Tue,화,2,1차,business_space_carousel,비즈니스 × 공간 (캐러셀),business,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243,2125,2026-07-21,6,Tue,화,2,1차,family_taste,가족 × 맛 (영상),family,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244,6229,2026-07-21,6,Tue,화,2,1차,family_taste,가족 × 맛 (영상),family,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245,3769,2026-07-21,6,Tue,화,2,1차,business_space_carousel,비즈니스 × 공간 (캐러셀),business,mobile,Facebook,Android,Hanoi,Vietnamese,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246,3839,2026-07-21,6,Tue,화,2,1차,family_taste,가족 × 맛 (영상),family,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247,5660,2026-07-21,6,Tue,화,2,1차,family_taste,가족 × 맛 (영상),family,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
248,5493,2026-07-21,7,Tue,화,2,1차,business_space_carousel,비즈니스 × 공간 (캐러셀),business,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249,2545,2026-07-21,7,Tue,화,2,1차,family_taste,가족 × 맛 (영상),family,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,6718,2026-07-21,7,Tue,화,2,1차,family_taste,가족 × 맛 (영상),family,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251,1545,2026-07-21,7,Tue,화,2,1차,family_taste,가족 × 맛 (영상),family,mobile,Instagram,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
252,7961,2026-07-21,7,Tue,화,2,1차,family_taste,가족 × 맛 (영상),family,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
253,3448,2026-07-21,7,Tue,화,2,1차,family_taste,가족 × 맛 (영상),family,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
254,2738,2026-07-21,7,Tue,화,2,1차,business_space_carousel,비즈니스 × 공간 (캐러셀),business,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255,7779,2026-07-21,7,Tue,화,2,1차,family_taste,가족 × 맛 (영상),family,mobile,Instagram,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256,3536,2026-07-21,7,Tue,화,2,1차,family_taste,가족 × 맛 (영상),family,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
257,3121,2026-07-21,7,Tue,화,2,1차,family_taste,가족 × 맛 (영상),family,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258,5464,2026-07-21,7,Tue,화,2,1차,family_taste,가족 × 맛 (영상),family,mobile,Facebook,iOS,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
259,5240,2026-07-21,8,Tue,화,2,1차,business_taste,비즈니스 × 맛 (영상),business,mobile,Facebook,Android,Hanoi,Vietnamese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
